Employee_ID,Job_Role,Age,Gender,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Years_at_Company
EMP-13669,Data Scientist,36,Female,10828,1,3,10
EMP-13672,Sales Executive,38,Female,7813,2,1,9
EMP-13673,Software Engineer,41,Male,7938,3,2,11
EMP-13681,Software Engineer,40,Female,7766,2,2,6
EMP-13682,Analyst,48,Male,10458,3,3,14
EMP-13686,HR Specialist,35,Male,6993,3,2,10
EMP-13694,Data Scientist,30,Male,9605,1,1,7
EMP-13710,HR Specialist,32,Male,6229,1,2,9
EMP-13712,Sales Executive,40,Male,11449,4,2,17
EMP-13719,Data Scientist,36,Female,7469,4,4,15
EMP-13721,HR Specialist,42,Male,9131,3,3,15
EMP-13725,HR Specialist,36,Male,10965,3,3,11
EMP-13746,Sales Executive,47,Male,9762,2,3,27
EMP-13759,Manager,40,Male,9093,4,3,17
EMP-13760,Analyst,28,Female,5919,2,2,6
EMP-13767,Analyst,54,Female,11568,2,1,17
EMP-13771,Data Scientist,38,Female,7753,3,3,14
EMP-13797,Data Scientist,40,Female,9734,2,3,19
EMP-13806,Analyst,48,Female,11819,2,2,23
EMP-13808,Software Engineer,37,Female,10142,3,4,11
EMP-13817,Manager,39,Male,8036,3,2,8
EMP-13818,Manager,40,Female,6901,1,3,16
EMP-13820,Manager,48,Male,8755,3,3,12
EMP-13822,Data Scientist,39,Female,10216,4,3,16
EMP-13829,Manager,44,Male,10854,1,2,7
EMP-13834,HR Specialist,37,Female,9406,1,2,7
EMP-13840,Analyst,39,Female,10281,2,2,9
EMP-13845,Software Engineer,30,Female,5108,3,2,10
EMP-13851,Data Scientist,34,Female,10274,1,1,6
EMP-13853,HR Specialist,39,Female,7375,3,3,14
EMP-13869,Manager,47,Male,8681,2,1,16
EMP-13870,Analyst,49,Male,8461,2,3,17
EMP-13878,Analyst,38,Male,8167,2,3,11
EMP-13879,Data Scientist,31,Male,6848,1,2,8
EMP-13881,Analyst,34,Male,6771,3,2,11
EMP-13884,Software Engineer,41,Male,10153,4,4,21
EMP-13885,Data Scientist,41,Male,9299,2,2,10
EMP-13889,Sales Executive,47,Male,9917,2,3,24
EMP-13893,Manager,42,Female,9288,2,1,17
EMP-13900,Analyst,32,Male,9165,2,3,10
EMP-13909,HR Specialist,49,Female,12108,2,3,17
EMP-13923,Analyst,36,Female,6207,1,1,12
EMP-13931,Data Scientist,39,Male,7048,3,3,15
EMP-13949,Analyst,46,Male,8551,3,2,18
EMP-13955,Sales Executive,41,Male,11700,4,2,11
EMP-13969,Analyst,46,Male,9505,4,3,21
EMP-13973,HR Specialist,41,Male,7147,3,1,9
EMP-13975,Analyst,50,Male,10128,4,3,14
EMP-13982,HR Specialist,41,Female,6578,2,1,17
EMP-13983,Software Engineer,35,Female,9599,3,1,11
EMP-13984,Data Scientist,33,Female,7036,3,3,10
EMP-13986,Sales Executive,46,Female,10568,3,3,20
EMP-13992,Software Engineer,39,Male,10096,3,1,17
EMP-14000,HR Specialist,57,Female,10665,3,4,23
EMP-14010,Sales Executive,55,Female,9026,2,2,25
EMP-14015,HR Specialist,37,Male,10752,3,3,9
EMP-14017,HR Specialist,34,Male,5923,2,3,8
EMP-14056,Software Engineer,37,Female,10054,2,4,16
EMP-14059,HR Specialist,36,Female,9845,1,4,10
EMP-14060,Manager,41,Female,8131,1,2,11
EMP-14063,Analyst,38,Female,6247,3,2,17
EMP-14064,Manager,46,Female,10607,3,1,15
EMP-14073,Software Engineer,38,Male,9684,2,3,14
EMP-14075,Software Engineer,40,Female,6599,2,3,12
EMP-14076,HR Specialist,36,Male,9572,3,2,10
EMP-14077,Data Scientist,34,Male,9417,2,1,5
EMP-14078,Software Engineer,38,Male,8660,1,4,12
EMP-14081,Software Engineer,35,Male,8110,1,2,8
EMP-14082,Data Scientist,41,Male,7187,3,4,15
EMP-14085,Sales Executive,39,Female,10874,2,3,18
EMP-14091,Software Engineer,30,Male,7526,3,1,10
EMP-14096,Data Scientist,42,Male,7901,3,2,15
EMP-14098,HR Specialist,49,Female,9585,3,4,23
EMP-14101,Manager,40,Male,11406,2,3,15
EMP-14105,Data Scientist,44,Male,10464,3,2,19
EMP-14110,Data Scientist,41,Male,9017,2,1,9
EMP-14114,HR Specialist,32,Male,5452,3,3,9
EMP-14118,Data Scientist,37,Female,7273,2,4,10
EMP-14122,Analyst,59,Female,14002,4,2,30
EMP-14124,Manager,41,Male,10910,3,3,12
EMP-14127,Sales Executive,42,Female,6680,3,1,17
EMP-14140,HR Specialist,31,Male,9538,2,1,8
EMP-14146,Analyst,40,Male,7795,4,4,19
EMP-14147,Analyst,40,Female,9229,4,2,18
EMP-14149,Data Scientist,42,Male,11429,3,4,13
EMP-14150,Data Scientist,50,Male,11576,3,3,20
EMP-14168,Software Engineer,30,Female,4659,2,3,8
EMP-14169,Analyst,39,Male,8724,2,2,12
EMP-14182,Sales Executive,40,Male,6952,3,3,19
EMP-14185,Manager,38,Female,6117,2,2,10
EMP-14186,Data Scientist,42,Female,7175,3,4,20
EMP-14190,Software Engineer,44,Male,10710,4,2,19
EMP-14207,Analyst,41,Female,11393,2,3,6
EMP-14210,Sales Executive,45,Male,10096,3,2,11
EMP-14218,Sales Executive,46,Male,11904,1,3,9
EMP-14220,HR Specialist,32,Female,9530,1,2,9
EMP-14221,Analyst,35,Female,10303,1,2,12
EMP-14228,HR Specialist,42,Female,10095,2,2,12
EMP-14232,Sales Executive,36,Male,8951,1,1,4
EMP-14246,Data Scientist,40,Female,9229,3,2,13
EMP-14256,HR Specialist,37,Male,9656,3,4,17
EMP-14280,Manager,41,Female,7569,3,2,11
EMP-14285,Sales Executive,39,Female,7290,1,4,17
EMP-14289,Data Scientist,59,Male,14497,3,2,32
EMP-14292,Analyst,52,Male,8105,2,4,26
EMP-14311,Analyst,43,Female,11062,3,4,20
EMP-14312,Sales Executive,27,Female,4635,2,1,6
EMP-14318,Software Engineer,31,Male,8452,1,4,11
EMP-14322,Analyst,31,Male,9738,2,2,9
EMP-14323,Sales Executive,44,Female,8712,2,2,17
EMP-14329,Analyst,51,Female,8662,4,2,21
EMP-14331,Sales Executive,37,Female,6501,4,4,14
EMP-14342,Software Engineer,31,Male,5596,2,1,6
EMP-14347,Sales Executive,43,Male,7194,1,3,20
EMP-14348,Sales Executive,42,Female,8250,4,2,8
EMP-14350,Analyst,46,Male,7350,3,4,22
EMP-14371,Manager,41,Male,8117,1,2,10
EMP-14376,Software Engineer,41,Male,8203,4,3,19
EMP-14378,Manager,38,Male,6297,3,3,16
EMP-14379,HR Specialist,36,Female,10917,2,1,12
EMP-14386,HR Specialist,33,Male,9187,3,2,7
EMP-14396,Manager,36,Male,9610,4,3,15
EMP-14402,Analyst,41,Male,9756,2,3,10
EMP-14405,Data Scientist,32,Male,5952,1,2,6
EMP-14407,Sales Executive,51,Male,8735,2,4,27
EMP-14411,HR Specialist,47,Female,9818,1,2,5
EMP-14419,HR Specialist,34,Female,9025,3,4,12
EMP-14426,Data Scientist,60,Male,10466,3,2,20
EMP-14432,Analyst,41,Female,11503,3,2,15
EMP-14452,Manager,31,Female,7920,4,1,10
EMP-14471,HR Specialist,34,Female,5943,4,2,13
EMP-14481,Data Scientist,36,Female,11183,3,3,12
EMP-14485,Analyst,47,Female,10597,2,2,20
EMP-14493,Analyst,43,Female,8075,2,2,17
EMP-14498,Data Scientist,36,Male,8331,3,2,11
EMP-14500,Software Engineer,45,Male,8880,3,2,21
EMP-14514,Software Engineer,43,Male,8821,3,2,20
EMP-14515,Manager,39,Male,10761,3,2,15
EMP-14548,Manager,30,Female,9373,1,3,9
EMP-14549,Software Engineer,44,Female,11329,3,2,15
EMP-14560,Data Scientist,31,Female,9333,4,1,9
EMP-14562,Data Scientist,49,Male,10717,3,4,26
EMP-14563,Software Engineer,42,Female,7447,2,2,17
EMP-14577,Data Scientist,40,Female,7908,2,2,18
EMP-14582,HR Specialist,44,Male,9290,4,2,20
EMP-14595,Software Engineer,44,Male,6747,3,1,12
EMP-14602,Data Scientist,50,Male,10639,3,2,19
EMP-14609,Analyst,36,Male,7426,1,2,6
EMP-14610,HR Specialist,36,Female,10417,2,3,11
EMP-14611,Analyst,40,Female,8511,1,2,15
EMP-14624,Sales Executive,52,Female,12857,3,4,26
EMP-14639,Analyst,46,Female,8301,3,2,21
EMP-14649,Data Scientist,37,Female,8803,3,4,13
EMP-14651,Manager,38,Male,6362,3,3,14
EMP-14653,Data Scientist,36,Male,6445,3,3,16
EMP-14654,Analyst,30,Female,9416,2,2,9
EMP-14668,Manager,37,Female,8398,2,2,13
EMP-14672,HR Specialist,35,Male,5994,4,2,12
EMP-14674,Sales Executive,45,Female,10370,3,4,16
EMP-14680,HR Specialist,34,Male,8346,2,2,7
EMP-14688,Manager,41,Female,10274,1,3,19
EMP-14690,Sales Executive,42,Male,8209,1,3,17
EMP-14696,HR Specialist,38,Male,7256,2,2,11
EMP-14702,Manager,32,Female,6966,3,3,11
EMP-14706,Software Engineer,44,Female,9712,4,3,18
EMP-14720,Software Engineer,45,Male,6954,2,2,24
EMP-14723,Data Scientist,36,Female,8507,2,3,12
EMP-14724,Software Engineer,45,Male,11169,2,2,12
EMP-14725,Data Scientist,37,Female,11088,2,2,15
EMP-14727,Sales Executive,51,Male,8626,2,3,26
EMP-14733,Manager,48,Female,8030,2,3,22
EMP-14739,Sales Executive,41,Female,8375,4,3,17
EMP-14753,Software Engineer,36,Female,6208,1,3,15
EMP-14767,Analyst,36,Male,6366,3,3,11
EMP-14769,HR Specialist,31,Female,9238,1,2,11
EMP-14774,Analyst,36,Male,8803,2,2,14
EMP-14790,Software Engineer,33,Male,9816,2,4,9
EMP-14791,Data Scientist,41,Male,6703,4,2,10
EMP-14798,Software Engineer,38,Female,10731,3,4,13
EMP-14808,HR Specialist,44,Male,7976,4,2,14
EMP-14813,Sales Executive,39,Male,7394,3,3,14
EMP-14822,Analyst,48,Female,11703,3,3,21
EMP-14837,Manager,43,Female,10628,4,1,14
EMP-14853,Data Scientist,43,Female,11443,3,1,14
EMP-14863,Data Scientist,46,Male,8697,3,3,23
EMP-14864,Data Scientist,46,Male,8946,4,3,25
EMP-14878,Manager,42,Male,11665,2,2,20
EMP-14883,Analyst,42,Female,11325,3,2,15
EMP-14893,Analyst,35,Male,6417,3,2,14
EMP-14900,HR Specialist,33,Male,6247,4,1,10
EMP-14906,Analyst,37,Female,11024,2,1,10
EMP-14909,HR Specialist,55,Male,10252,2,2,19
EMP-14912,HR Specialist,38,Male,8037,1,3,13
EMP-14913,Analyst,37,Female,9240,3,2,16
EMP-14916,Sales Executive,25,Male,9040,1,2,3
EMP-14938,HR Specialist,52,Male,11117,3,3,20
EMP-14939,Manager,36,Male,8109,3,1,8
EMP-14944,Sales Executive,34,Female,7356,3,3,11
EMP-14954,Manager,41,Male,11061,2,2,16
EMP-14984,HR Specialist,37,Male,9401,3,2,11
EMP-14994,HR Specialist,35,Male,9098,1,2,10
