,Employee_ID,Age,Gender,Job_Role,Monthly_Income,Job_Satisfaction,Work_Life_Balance,Distance_From_Home_KM,Num_Projects,Avg_Monthly_Hours,Years_at_Company,Years_Since_Last_Promotion,Training_Times_Last_Year,Education_Level,Attrition_Risk_Level
290,EMP-00291,28,Male,Data Scientist,8692,3,2,19.8,2,192.6,4,0,3,1,0
291,EMP-00292,36,Male,Sales Executive,10916,3,4,3.8,6,156.4,9,2,3,3,0
292,EMP-00293,33,Male,Manager,5946,4,3,25.8,3,129.1,0,0,5,3,0
293,EMP-00294,38,Male,Analyst,8355,3,4,7.2,4,209.6,15,10,3,1,2
294,EMP-00295,31,Female,Analyst,6107,4,2,6.6,7,122.4,0,0,3,3,0
295,EMP-00296,34,Female,Analyst,7784,1,2,3.1,8,203.5,6,4,1,3,2
296,EMP-00297,55,Male,Analyst,11754,2,2,11.8,4,176.5,25,18,5,3,2
297,EMP-00298,42,Female,Data Scientist,11665,2,3,7.6,4,212.0,5,2,0,3,1
298,EMP-00299,32,Female,Data Scientist,8188,3,2,6.4,2,193.5,1,0,6,3,0
299,EMP-00300,36,Male,Analyst,10563,4,4,15.3,5,189.5,1,0,1,2,0
300,EMP-00301,25,Female,Software Engineer,9292,2,3,7.1,3,137.4,0,0,2,2,0
301,EMP-00302,46,Male,Data Scientist,10700,3,4,3.5,6,120.0,14,2,0,3,0
302,EMP-00303,33,Female,HR Specialist,8860,3,2,12.4,3,157.4,10,10,5,5,2
303,EMP-00304,43,Male,HR Specialist,8075,3,1,7.0,4,164.4,8,1,5,3,1
304,EMP-00305,42,Female,Sales Executive,11335,4,3,2.6,4,172.5,8,0,2,1,0
305,EMP-00306,41,Male,Data Scientist,8919,4,1,10.9,2,163.5,5,5,2,3,1
306,EMP-00307,41,Female,HR Specialist,7687,3,2,8.1,5,151.5,2,1,5,3,0
307,EMP-00308,42,Female,Analyst,7637,3,3,7.5,8,209.5,2,2,6,2,1
308,EMP-00309,51,Male,Data Scientist,12460,4,4,45.2,7,144.5,26,0,5,3,0
309,EMP-00310,38,Female,Manager,9783,3,4,2.4,7,140.1,10,0,4,5,0
310,EMP-00311,38,Female,Software Engineer,6934,2,4,1.3,8,192.7,15,6,0,4,1
311,EMP-00312,20,Female,Sales Executive,5565,3,4,30.9,5,175.0,0,0,4,3,0
312,EMP-00313,30,Male,Software Engineer,8607,3,2,13.6,3,189.1,8,0,4,3,0
313,EMP-00314,25,Male,Manager,4925,3,2,2.7,6,141.9,4,3,4,3,1
314,EMP-00315,37,Male,Sales Executive,9111,2,3,28.8,2,151.3,14,5,4,1,1
315,EMP-00316,40,Male,Analyst,7894,4,3,5.6,5,211.0,3,1,2,3,0
316,EMP-00317,39,Female,HR Specialist,11105,4,3,9.3,3,151.1,16,12,0,1,1
317,EMP-00318,24,Female,Manager,7499,2,4,5.3,8,124.8,1,0,3,3,0
318,EMP-00319,44,Male,HR Specialist,8196,3,3,8.8,4,205.2,13,2,1,4,0
319,EMP-00320,39,Male,Sales Executive,6629,4,3,7.7,4,134.5,4,3,6,3,0
320,EMP-00321,34,Female,Sales Executive,8787,3,3,6.9,2,177.8,7,0,4,3,0
321,EMP-00322,25,Male,Analyst,4532,3,3,20.6,4,177.6,1,1,4,4,0
322,EMP-00323,36,Male,HR Specialist,8699,4,2,2.2,5,142.6,6,5,1,2,0
323,EMP-00324,38,Female,Software Engineer,9516,3,4,2.3,4,160.3,12,8,3,1,1
324,EMP-00325,43,Male,Sales Executive,10628,2,4,16.9,8,157.8,4,3,5,3,0
325,EMP-00326,28,Male,Sales Executive,7381,1,4,13.6,4,139.5,5,2,6,3,1
326,EMP-00327,32,Male,Manager,8739,4,4,5.4,6,168.4,0,0,2,3,0
327,EMP-00328,28,Female,Analyst,5634,1,2,5.7,3,162.4,3,0,6,3,1
328,EMP-00329,37,Female,HR Specialist,7863,2,2,11.8,4,198.6,14,7,4,2,2
329,EMP-00330,33,Female,Manager,8584,2,2,3.0,4,192.9,9,3,1,3,1
330,EMP-00331,34,Male,Software Engineer,7803,4,3,1.0,6,203.2,10,10,4,4,2
331,EMP-00332,29,Female,Analyst,8599,4,3,24.9,3,163.6,7,0,2,5,0
332,EMP-00333,42,Male,Manager,9872,4,2,2.6,8,196.4,3,2,3,1,0
333,EMP-00334,42,Male,Manager,7514,2,2,12.7,3,162.4,10,9,5,1,2
334,EMP-00335,41,Male,Manager,6961,1,3,13.1,5,192.4,10,1,4,2,1
335,EMP-00336,22,Female,Sales Executive,6366,2,3,5.0,2,140.0,0,0,6,1,0
336,EMP-00337,37,Female,Manager,9314,3,2,12.6,5,183.8,15,12,3,5,2
337,EMP-00338,40,Male,HR Specialist,10336,3,4,17.7,4,120.0,8,7,1,4,1
338,EMP-00339,35,Female,Manager,8461,4,2,10.9,7,170.7,8,5,1,3,1
339,EMP-00340,38,Male,Manager,9298,4,3,1.8,7,194.0,6,0,5,1,0
340,EMP-00341,44,Male,Sales Executive,7712,3,3,9.4,5,188.1,6,3,5,1,1
341,EMP-00342,40,Male,Data Scientist,9470,2,3,19.3,5,167.3,19,10,2,3,2
342,EMP-00343,43,Female,HR Specialist,8191,3,1,18.0,8,176.0,17,9,6,3,2
343,EMP-00344,49,Female,Sales Executive,11183,3,2,8.9,2,182.4,22,13,5,4,2
344,EMP-00345,44,Female,Data Scientist,10364,2,2,5.4,8,214.5,5,1,0,3,1
345,EMP-00346,38,Female,Analyst,9788,3,3,9.2,3,177.6,13,1,1,4,0
346,EMP-00347,38,Male,Software Engineer,9456,3,3,3.1,6,158.1,4,1,4,4,0
347,EMP-00348,37,Male,HR Specialist,10640,3,1,7.4,5,151.6,15,8,6,2,2
348,EMP-00349,41,Male,HR Specialist,8207,3,3,24.8,2,156.3,18,8,4,3,1
349,EMP-00350,37,Female,Manager,7634,4,3,17.3,8,126.9,10,4,6,1,0
350,EMP-00351,40,Female,Data Scientist,9321,1,2,12.6,2,157.3,20,14,2,2,2
351,EMP-00352,33,Female,Sales Executive,9254,4,4,16.8,8,179.8,2,0,0,3,0
352,EMP-00353,33,Female,Sales Executive,7712,1,4,22.9,2,120.0,9,4,5,3,1
353,EMP-00354,40,Male,Manager,7988,2,3,11.6,2,209.6,13,8,1,3,2
354,EMP-00355,32,Male,HR Specialist,6623,3,2,23.2,7,166.5,3,2,3,1,1
355,EMP-00356,29,Female,Sales Executive,9624,2,2,5.4,2,205.0,3,2,1,5,1
356,EMP-00357,34,Female,Sales Executive,7338,2,2,21.8,2,185.1,11,0,4,3,1
357,EMP-00358,38,Female,HR Specialist,9259,4,2,11.4,2,165.4,1,1,6,3,0
358,EMP-00359,31,Female,Data Scientist,7555,2,4,5.8,5,191.1,7,4,5,3,1
359,EMP-00360,48,Female,Analyst,11974,4,3,2.4,5,172.7,0,0,0,2,0
360,EMP-00361,34,Female,Analyst,7666,4,1,11.1,2,145.3,1,0,6,3,0
361,EMP-00362,27,Male,Data Scientist,8003,4,1,7.4,6,167.3,3,0,1,3,0
362,EMP-00363,56,Female,Data Scientist,10195,4,2,1.8,4,169.6,9,5,5,4,0
363,EMP-00364,32,Female,HR Specialist,8891,3,3,10.4,3,190.3,0,0,0,2,0
364,EMP-00365,50,Female,Data Scientist,13206,4,2,4.3,5,192.5,17,2,5,4,0
365,EMP-00366,40,Female,Sales Executive,7495,3,2,5.8,2,124.5,5,4,6,3,1
366,EMP-00367,38,Female,Data Scientist,7024,4,3,7.4,5,134.9,13,5,2,5,0
367,EMP-00368,29,Female,Data Scientist,6756,4,3,6.7,6,143.3,0,0,3,1,0
368,EMP-00369,36,Female,Manager,7163,4,4,6.6,2,161.4,15,4,4,1,0
369,EMP-00370,29,Female,Sales Executive,4592,1,4,15.6,8,170.4,3,3,1,3,1
370,EMP-00371,41,Male,Sales Executive,8554,3,3,27.0,3,205.5,15,1,2,4,0
371,EMP-00372,34,Male,Sales Executive,7712,4,1,11.5,7,165.4,1,1,5,4,0
372,EMP-00373,35,Female,Analyst,8825,3,3,10.6,5,124.8,10,0,0,4,0
373,EMP-00374,53,Female,HR Specialist,12747,4,4,16.9,5,148.8,30,24,6,3,2
374,EMP-00375,27,Male,Manager,5472,2,3,16.6,5,152.6,1,1,4,3,1
375,EMP-00376,25,Male,Software Engineer,8302,4,2,9.0,7,145.1,4,4,2,2,0
376,EMP-00377,31,Female,Sales Executive,6796,3,2,5.7,3,125.8,8,4,1,3,1
377,EMP-00378,39,Male,Data Scientist,10664,2,4,15.9,3,154.4,0,0,2,3,0
378,EMP-00379,48,Female,HR Specialist,9705,4,1,17.0,4,157.9,5,4,5,2,1
379,EMP-00380,31,Female,Analyst,8393,3,3,5.2,8,184.7,4,0,2,4,0
380,EMP-00381,42,Female,Manager,9615,3,3,8.8,7,167.4,15,7,0,5,1
381,EMP-00382,29,Male,Manager,6466,3,3,2.8,8,120.0,0,0,2,2,0
382,EMP-00383,35,Female,Sales Executive,8510,3,2,9.7,2,180.0,9,2,3,4,1
383,EMP-00384,20,Male,Software Engineer,8011,2,2,1.2,6,192.5,0,0,1,5,1
384,EMP-00385,23,Male,HR Specialist,4868,2,3,9.3,5,153.6,3,1,1,4,1
385,EMP-00386,42,Female,Software Engineer,8302,1,3,11.5,3,214.3,16,13,1,3,2
386,EMP-00387,43,Female,Software Engineer,10858,4,4,17.9,7,185.2,17,5,3,3,0
387,EMP-00388,43,Male,Analyst,10534,2,2,2.1,2,190.4,19,17,5,3,2
388,EMP-00389,38,Male,Software Engineer,9173,3,2,12.6,3,143.4,14,12,3,5,2
389,EMP-00390,20,Female,Software Engineer,7540,2,4,1.7,7,165.4,0,0,6,2,0
390,EMP-00391,29,Female,Data Scientist,9287,4,2,5.8,6,198.8,4,4,6,3,1
391,EMP-00392,23,Male,Data Scientist,3679,4,3,8.5,4,185.7,0,0,2,3,0
392,EMP-00393,35,Male,Software Engineer,8142,3,3,15.7,6,203.5,12,0,3,4,0
393,EMP-00394,33,Male,Sales Executive,6501,3,3,18.2,7,186.2,1,0,5,4,0
394,EMP-00395,42,Female,Data Scientist,10406,4,2,3.2,3,186.8,14,11,3,4,2
395,EMP-00396,47,Male,Data Scientist,8688,4,3,45.7,3,149.5,18,5,4,1,1
396,EMP-00397,44,Male,Analyst,11216,4,2,8.7,4,153.1,15,0,4,3,0
397,EMP-00398,38,Female,HR Specialist,9067,3,4,4.1,4,155.6,9,7,4,2,1
398,EMP-00399,48,Male,Manager,8837,3,1,5.5,8,191.1,14,5,1,4,1
399,EMP-00400,32,Male,Manager,10613,4,3,4.8,4,190.7,10,0,0,5,0
400,EMP-00401,43,Male,Analyst,9127,3,3,12.6,3,180.5,15,1,5,3,0
401,EMP-00402,30,Female,Data Scientist,7559,4,3,1.4,3,188.6,4,3,4,3,0
402,EMP-00403,37,Female,Data Scientist,6997,3,2,1.0,5,132.8,15,1,2,2,0
403,EMP-00404,43,Male,Manager,6877,3,2,8.4,3,158.1,15,8,3,2,2
404,EMP-00405,38,Male,Manager,7478,3,4,7.7,6,175.1,14,4,3,3,0
405,EMP-00406,29,Male,Manager,6020,3,3,18.7,7,206.4,1,1,6,3,1
406,EMP-00407,36,Male,Manager,6941,3,4,11.6,7,150.8,15,6,1,5,1
407,EMP-00408,43,Female,HR Specialist,9657,3,4,7.3,2,157.8,5,3,3,4,0
408,EMP-00409,42,Female,Software Engineer,9724,3,1,18.4,8,158.8,10,10,3,1,2
409,EMP-00410,56,Male,HR Specialist,12808,3,4,9.7,8,147.7,0,0,4,2,0
410,EMP-00411,40,Male,Software Engineer,9964,2,4,21.0,2,158.0,1,0,1,2,0
411,EMP-00412,38,Male,Sales Executive,10089,1,2,10.2,7,168.6,14,13,1,2,2
412,EMP-00413,22,Male,HR Specialist,7195,4,4,13.8,6,198.9,0,0,0,3,0
413,EMP-00414,32,Male,HR Specialist,7913,3,3,13.2,6,195.9,8,4,0,4,1
414,EMP-00415,25,Male,Analyst,7411,3,2,5.1,6,152.7,1,0,1,5,0
415,EMP-00416,48,Female,Manager,10347,4,3,1.0,2,177.8,10,5,2,5,0
416,EMP-00417,33,Male,Analyst,9512,2,2,12.4,8,186.2,8,0,1,3,1
417,EMP-00418,25,Male,Manager,4099,2,4,12.9,7,187.6,3,2,6,4,1
418,EMP-00419,36,Female,Manager,6209,3,3,10.1,7,169.2,12,10,4,3,2
419,EMP-00420,35,Male,HR Specialist,8758,4,3,11.1,2,180.0,15,11,1,3,2
420,EMP-00421,40,Female,Software Engineer,9553,3,2,2.2,3,144.4,19,11,2,3,2
421,EMP-00422,38,Female,Analyst,9295,3,4,4.8,2,177.8,14,2,6,3,0
422,EMP-00423,40,Male,Sales Executive,7768,3,4,2.0,8,194.6,13,12,0,4,2
423,EMP-00424,34,Female,HR Specialist,8297,4,1,9.1,3,177.5,4,2,2,2,1
424,EMP-00425,37,Male,Sales Executive,8323,4,3,3.3,2,169.6,0,0,3,3,0
425,EMP-00426,21,Female,Analyst,8278,2,1,9.5,3,149.5,1,0,3,4,1
426,EMP-00427,22,Male,Analyst,5890,3,1,26.6,4,173.2,1,1,4,2,1
427,EMP-00428,33,Male,Manager,8706,3,2,2.5,5,120.0,9,6,5,2,1
428,EMP-00429,32,Male,Analyst,5112,3,4,26.0,8,125.2,0,0,6,4,0
429,EMP-00430,23,Female,HR Specialist,8846,1,3,1.6,8,158.5,0,0,2,3,0
430,EMP-00431,44,Female,HR Specialist,9633,3,2,10.7,2,165.9,22,5,6,3,1
431,EMP-00432,35,Male,HR Specialist,7418,3,4,11.8,6,136.1,0,0,1,3,0
432,EMP-00433,31,Male,Sales Executive,5012,1,3,5.5,2,168.5,9,2,4,4,1
433,EMP-00434,37,Male,Sales Executive,6161,4,2,8.4,5,168.2,6,6,3,2,1
434,EMP-00435,41,Male,Analyst,10366,2,1,4.7,7,233.1,4,3,4,4,2
435,EMP-00436,21,Male,Sales Executive,8527,2,3,7.0,3,195.1,0,0,5,4,0
436,EMP-00437,41,Male,Manager,9477,2,4,8.0,5,136.7,6,3,6,1,0
437,EMP-00438,36,Male,Software Engineer,9456,4,2,8.1,4,144.0,4,2,3,5,0
438,EMP-00439,40,Male,Sales Executive,9616,1,2,18.1,4,158.7,12,9,6,2,2
439,EMP-00440,40,Female,Analyst,6572,3,1,11.7,4,155.5,2,1,5,5,1
440,EMP-00441,26,Female,Analyst,7143,3,2,7.3,3,210.4,6,4,4,5,1
441,EMP-00442,45,Female,Data Scientist,10965,3,2,6.5,6,127.7,22,9,1,4,1
442,EMP-00443,42,Female,HR Specialist,7417,4,3,3.5,6,155.7,7,1,3,3,0
443,EMP-00444,46,Female,Manager,11599,2,4,7.2,4,145.3,0,0,3,1,0
444,EMP-00445,27,Male,Manager,6161,1,4,9.2,4,191.8,1,0,2,1,1
445,EMP-00446,39,Female,Software Engineer,9715,3,3,3.8,4,175.4,7,0,4,2,0
446,EMP-00447,28,Male,Software Engineer,6895,1,1,12.9,7,164.9,4,4,3,2,2
447,EMP-00448,26,Female,Analyst,8913,2,2,20.2,6,132.5,0,0,2,4,0
448,EMP-00449,45,Female,HR Specialist,8820,3,3,8.1,5,184.1,24,15,0,3,2
449,EMP-00450,29,Male,Software Engineer,8471,1,2,12.9,3,158.7,7,1,4,2,1
450,EMP-00451,39,Male,Software Engineer,8022,2,3,3.9,2,163.3,3,2,5,5,0
451,EMP-00452,33,Male,Analyst,7116,3,3,7.4,3,144.3,11,5,1,3,1
452,EMP-00453,42,Male,Sales Executive,9030,3,4,16.8,8,173.4,13,8,2,4,1
453,EMP-00454,31,Female,HR Specialist,5833,2,3,19.1,7,151.4,2,0,6,4,0
454,EMP-00455,38,Female,Analyst,10553,3,3,2.9,8,151.9,15,3,3,2,0
455,EMP-00456,41,Male,Data Scientist,11616,2,3,17.0,7,150.5,20,6,3,2,1
456,EMP-00457,20,Male,Software Engineer,6093,2,1,8.8,3,152.3,0,0,6,5,1
457,EMP-00458,33,Female,HR Specialist,9820,4,1,9.7,6,161.5,9,1,6,3,0
458,EMP-00459,25,Male,Sales Executive,6516,3,2,4.3,3,221.0,1,1,2,3,1
459,EMP-00460,47,Female,Sales Executive,12170,4,3,1.6,3,215.5,20,8,1,2,1
460,EMP-00461,41,Female,HR Specialist,11236,2,2,3.8,6,172.7,6,2,1,2,1
461,EMP-00462,35,Female,Software Engineer,6851,2,3,19.4,7,207.2,4,0,1,2,1
462,EMP-00463,42,Female,HR Specialist,7811,3,2,15.7,4,199.7,2,0,1,4,0
463,EMP-00464,38,Female,Manager,7653,3,3,6.1,4,141.1,6,2,0,3,0
464,EMP-00465,30,Male,Manager,9324,4,2,6.5,5,172.9,4,3,1,1,0
465,EMP-00466,47,Female,Manager,9776,4,3,12.6,5,127.0,14,7,5,3,0
466,EMP-00467,49,Male,Manager,12557,1,3,13.1,8,211.0,0,0,5,2,1
467,EMP-00468,43,Female,Manager,7527,2,3,17.8,3,188.7,9,0,3,3,0
468,EMP-00469,43,Female,Data Scientist,9770,4,3,36.3,6,199.7,6,2,6,2,0
469,EMP-00470,35,Female,Data Scientist,6514,2,3,5.0,6,155.4,11,10,6,3,2
470,EMP-00471,31,Male,Sales Executive,9203,3,2,8.1,2,143.2,2,1,2,2,0
471,EMP-00472,42,Female,Software Engineer,6895,1,1,7.3,7,152.8,1,1,6,3,1
472,EMP-00473,29,Female,Analyst,8945,3,1,1.7,6,166.0,0,0,6,3,0
473,EMP-00474,34,Female,Sales Executive,7428,3,2,8.0,3,150.4,1,1,3,3,0
474,EMP-00475,32,Female,HR Specialist,8106,4,3,5.3,7,142.1,10,0,4,3,0
475,EMP-00476,27,Male,Manager,4975,3,4,1.0,7,164.9,0,0,3,4,0
476,EMP-00477,39,Male,Data Scientist,8052,2,2,17.1,5,146.7,14,5,5,1,1
477,EMP-00478,34,Male,Data Scientist,8901,3,2,10.9,6,200.4,6,0,5,2,0
478,EMP-00479,34,Female,HR Specialist,10067,3,1,20.6,7,120.0,5,4,2,5,1
479,EMP-00480,48,Male,Data Scientist,12063,4,4,7.3,4,167.2,10,4,1,3,0
480,EMP-00481,30,Male,Data Scientist,9048,4,3,6.9,4,199.0,8,1,3,2,0
481,EMP-00482,26,Male,Manager,5387,1,2,4.8,3,166.5,0,0,5,4,1
482,EMP-00483,29,Male,Sales Executive,9166,3,4,10.3,6,217.2,5,2,6,2,0
483,EMP-00484,38,Male,Analyst,9628,2,4,6.1,8,160.6,13,0,4,2,0
484,EMP-00485,45,Male,Analyst,10416,4,3,3.4,3,136.1,1,1,6,2,0
485,EMP-00486,36,Male,HR Specialist,6222,3,1,7.0,5,151.4,0,0,6,4,0
486,EMP-00487,26,Female,Data Scientist,7425,3,4,8.8,4,187.4,1,0,0,4,0
487,EMP-00488,20,Male,Sales Executive,7010,4,4,26.3,7,160.5,0,0,3,5,0
488,EMP-00489,31,Male,Manager,6872,2,2,4.6,8,195.7,9,0,0,5,1
489,EMP-00490,46,Male,Analyst,9808,3,1,2.3,8,158.9,2,2,0,1,1
490,EMP-00491,37,Female,Sales Executive,8933,4,4,12.2,5,175.6,5,5,5,3,0
491,EMP-00492,27,Male,Analyst,5699,4,4,5.3,4,168.7,2,1,6,3,0
492,EMP-00493,37,Female,Analyst,6964,4,2,6.2,4,153.9,4,1,3,3,0
493,EMP-00494,29,Male,Software Engineer,8229,2,2,7.5,8,129.0,5,2,0,4,1
494,EMP-00495,33,Female,Software Engineer,7006,3,2,7.7,3,174.3,6,6,1,3,1
495,EMP-00496,41,Male,Manager,7274,2,3,32.5,2,160.1,20,19,6,3,2
496,EMP-00497,42,Female,HR Specialist,8165,3,4,9.5,4,198.4,19,11,2,3,2
497,EMP-00498,38,Female,Data Scientist,9505,4,3,18.3,8,147.3,17,8,4,2,1
498,EMP-00499,28,Female,Analyst,5363,4,1,10.9,3,165.8,1,0,4,3,0
499,EMP-00500,39,Male,Analyst,8162,2,1,2.9,5,134.6,3,3,6,4,1
500,EMP-00501,34,Male,Data Scientist,5441,2,2,4.3,7,195.4,2,0,4,1,1
501,EMP-00502,29,Male,Data Scientist,9008,3,1,15.1,8,250.0,0,0,3,5,1
502,EMP-00503,27,Male,Sales Executive,7583,3,4,18.0,5,169.4,0,0,5,4,0
503,EMP-00504,32,Male,Software Engineer,7068,4,2,12.9,6,178.3,1,1,5,3,0
504,EMP-00505,35,Female,Sales Executive,6249,1,4,4.9,6,171.3,12,12,1,3,2
505,EMP-00506,34,Male,HR Specialist,7772,3,2,11.7,7,192.4,5,1,1,5,1
506,EMP-00507,20,Female,HR Specialist,4689,3,2,21.5,2,195.8,0,0,1,3,1
507,EMP-00508,32,Female,Manager,7024,2,3,9.2,3,200.9,6,1,6,1,1
508,EMP-00509,49,Male,Manager,10925,3,2,1.0,6,172.4,25,21,4,4,2
509,EMP-00510,24,Female,Data Scientist,7782,3,4,4.6,6,207.9,3,3,0,4,0
510,EMP-00511,43,Male,Manager,7271,2,4,31.5,3,189.5,0,0,0,2,0
511,EMP-00512,41,Female,Analyst,7007,4,2,4.2,5,209.7,13,11,4,5,2
512,EMP-00513,36,Male,Software Engineer,5336,4,2,9.8,6,161.2,11,3,0,4,0
513,EMP-00514,47,Male,Analyst,8262,4,3,1.8,6,201.2,9,2,2,4,0
514,EMP-00515,28,Female,Manager,9156,2,3,3.0,5,136.8,1,1,4,3,0
515,EMP-00516,35,Male,Manager,7894,4,1,4.2,7,152.4,8,6,0,3,1
516,EMP-00517,34,Male,Sales Executive,6645,4,4,9.5,7,181.7,8,1,1,2,0
517,EMP-00518,40,Male,Analyst,9900,2,3,17.5,5,183.8,16,6,4,3,1
518,EMP-00519,42,Female,Data Scientist,10703,2,4,15.0,5,162.4,7,0,2,3,0
519,EMP-00520,59,Female,Analyst,10633,3,3,13.4,3,201.1,10,0,1,2,0
520,EMP-00521,33,Male,Sales Executive,9758,3,3,2.0,2,151.0,1,0,2,5,0
521,EMP-00522,42,Female,Analyst,10198,4,4,22.2,6,151.0,18,7,6,4,0
522,EMP-00523,48,Female,HR Specialist,8894,3,3,3.6,2,177.2,5,2,5,2,0
523,EMP-00524,36,Female,Sales Executive,9067,4,3,5.7,7,209.8,13,2,2,1,0
524,EMP-00525,36,Female,Sales Executive,9693,2,2,25.4,4,185.6,12,6,4,2,2
525,EMP-00526,47,Female,Data Scientist,9100,3,2,12.7,3,192.5,16,5,0,3,1
526,EMP-00527,26,Female,Sales Executive,9645,4,4,1.4,2,167.2,3,2,3,2,0
527,EMP-00528,43,Male,Data Scientist,11635,1,3,7.7,8,217.8,8,8,3,3,2
528,EMP-00529,29,Female,Manager,5827,4,3,13.4,7,157.8,7,7,4,3,1
529,EMP-00530,35,Female,Software Engineer,8934,4,2,8.3,8,155.6,13,2,3,3,0
530,EMP-00531,34,Female,HR Specialist,5261,3,1,20.9,4,170.7,7,1,4,1,1
531,EMP-00532,48,Male,Analyst,9209,1,1,16.1,5,136.4,15,1,2,3,1
532,EMP-00533,27,Female,HR Specialist,4636,4,4,8.5,3,152.4,5,1,4,2,0
533,EMP-00534,20,Female,Software Engineer,5183,3,1,8.1,3,194.7,0,0,4,2,1
534,EMP-00535,32,Female,Software Engineer,6365,4,2,9.0,5,150.5,5,3,4,4,0
535,EMP-00536,26,Female,Manager,4741,3,1,5.7,7,188.9,0,0,5,4,1
536,EMP-00537,37,Male,Data Scientist,8735,4,2,7.0,4,194.5,1,1,5,4,0
537,EMP-00538,41,Male,Manager,9832,3,1,2.5,6,188.6,1,0,1,3,0
538,EMP-00539,39,Male,Manager,6716,3,4,20.8,3,172.2,7,7,4,4,1
539,EMP-00540,25,Female,Manager,5027,3,3,9.5,5,173.9,4,0,5,5,0
540,EMP-00541,23,Female,Software Engineer,5707,3,2,8.0,3,142.8,0,0,2,2,0
541,EMP-00542,39,Female,Manager,8608,1,2,1.6,7,165.7,0,0,4,4,1
542,EMP-00543,26,Male,Analyst,5122,4,3,16.6,6,223.8,2,1,1,5,0
543,EMP-00544,23,Male,Software Engineer,4701,4,3,20.5,2,160.9,0,0,4,2,0
544,EMP-00545,48,Male,Data Scientist,11646,4,2,4.6,4,173.2,0,0,2,2,0
545,EMP-00546,33,Male,Data Scientist,9365,3,3,6.3,8,169.2,9,1,4,3,0
546,EMP-00547,37,Female,Data Scientist,9538,2,3,5.9,4,194.1,7,6,5,3,1
547,EMP-00548,38,Female,HR Specialist,9992,3,3,6.2,7,168.7,12,0,1,4,0
548,EMP-00549,36,Female,HR Specialist,6287,3,1,23.9,2,150.9,14,0,1,5,1
549,EMP-00550,36,Female,Sales Executive,6451,4,4,5.9,7,176.8,15,4,5,3,0
550,EMP-00551,38,Male,Sales Executive,10113,4,3,19.6,4,152.9,10,9,4,2,1
551,EMP-00552,30,Male,Software Engineer,7433,3,3,15.9,5,178.1,6,4,5,3,1
552,EMP-00553,36,Male,Data Scientist,10732,4,1,17.1,3,184.2,4,2,5,2,1
553,EMP-00554,30,Female,Data Scientist,6260,1,2,4.5,4,164.5,5,4,2,5,2
554,EMP-00555,41,Female,Sales Executive,8181,2,2,4.8,6,167.3,4,3,5,4,1
555,EMP-00556,35,Male,Data Scientist,11174,3,3,3.4,3,145.1,5,1,5,4,0
556,EMP-00557,35,Female,Software Engineer,8334,4,2,3.6,6,195.2,10,6,1,5,1
557,EMP-00558,38,Male,Data Scientist,9505,2,3,3.7,5,171.2,16,8,3,5,2
558,EMP-00559,44,Female,HR Specialist,8964,2,3,4.7,6,164.4,9,9,6,4,2
559,EMP-00560,43,Female,Software Engineer,11767,1,2,7.4,2,174.8,23,9,0,2,2
560,EMP-00561,39,Female,Software Engineer,7637,2,3,13.8,4,179.0,12,4,0,3,1
561,EMP-00562,33,Female,Manager,6476,4,1,9.7,3,134.7,3,0,6,3,0
562,EMP-00563,46,Male,Software Engineer,10561,3,3,8.4,8,165.9,13,9,5,3,1
563,EMP-00564,28,Female,Analyst,10165,1,3,9.8,6,156.4,2,1,4,5,1
564,EMP-00565,30,Male,Analyst,9736,3,2,11.5,6,172.9,4,3,3,3,1
565,EMP-00566,48,Female,Analyst,11683,3,2,21.8,5,188.2,24,18,3,2,2
566,EMP-00567,28,Female,Sales Executive,7517,3,3,13.6,4,195.8,6,3,0,3,1
567,EMP-00568,39,Male,Data Scientist,9177,4,3,9.3,8,188.5,10,6,1,2,1
568,EMP-00569,37,Male,Software Engineer,8108,3,4,14.8,3,196.0,9,5,2,3,1
569,EMP-00570,34,Female,HR Specialist,7869,3,3,11.0,2,197.1,13,4,3,4,1
570,EMP-00571,31,Male,Manager,7343,3,4,10.7,5,157.1,4,2,1,4,0
571,EMP-00572,32,Female,HR Specialist,6117,2,2,13.8,4,160.7,10,3,4,5,1
572,EMP-00573,27,Male,Manager,6092,4,4,1.3,4,172.5,0,0,5,4,0
573,EMP-00574,25,Male,Analyst,4500,4,3,8.3,3,166.5,1,0,3,3,0
574,EMP-00575,20,Female,Analyst,7125,1,3,3.7,8,174.5,0,0,6,3,1
575,EMP-00576,34,Male,Analyst,10360,3,3,4.1,2,157.3,4,1,2,4,0
576,EMP-00577,44,Female,HR Specialist,9482,3,3,11.6,5,184.3,0,0,3,2,0
577,EMP-00578,22,Female,Manager,4216,2,3,20.6,5,176.4,0,0,1,4,1
578,EMP-00579,38,Female,HR Specialist,7371,4,4,2.5,7,133.2,14,5,0,4,0
579,EMP-00580,36,Male,Sales Executive,7123,3,2,1.1,7,184.7,7,3,3,4,1
580,EMP-00581,43,Male,Analyst,9308,1,4,12.9,8,144.0,18,2,4,1,0
581,EMP-00582,41,Female,HR Specialist,9592,3,3,11.0,6,120.0,9,0,2,3,0
582,EMP-00583,40,Male,Manager,9375,3,3,10.3,7,144.3,14,12,5,2,2
583,EMP-00584,28,Female,Software Engineer,8067,3,4,4.8,6,154.0,2,0,6,3,0
